tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-3824,Bordeaux CH,Clay,28,C,20250513,350,106296,3,,Gregoire Barrere,R,183,FRA,31.2,131910,,Alt,Lucas Bouquet,R,185,FRA,27.7,6-4 6-3,3,Q1,72,2,4,48,21,15,15,9,2,4,2,4,68,43,24,8,10,6,11,222,254,535,72
2025-3824,Bordeaux CH,Clay,28,C,20250513,349,126107,7,,Michael Geerts,R,178,BEL,30.2,202342,,Alt,Ryan Seggerman,R,193,USA,25.7,7-6(2) 6-4,3,Q1,88,4,3,73,41,32,20,11,4,5,12,4,67,42,37,6,11,0,2,276,195,415,112
2025-3824,Bordeaux CH,Clay,28,C,20250513,348,105077,4,,Albert Ramos,L,188,ESP,37.2,207605,,,Jakub Paul,R,180,SUI,26.1,7-5 6-2,3,Q1,93,2,1,61,44,32,7,10,5,7,2,1,67,46,25,8,10,6,11,259,218,326,158
2025-3824,Bordeaux CH,Clay,28,C,20250513,347,208265,,WC,Pierre Delage,R,198,FRA,24.2,200188,5,,Matteo Martineau,R,183,FRA,26.2,4-6 6-3 6-2,3,Q1,140,10,9,119,66,49,25,14,13,14,6,5,88,56,43,10,13,8,11,787,28,267,206
2025-2863,Turin CH,Clay,28,C,20250513,385,122330,8,,Alexander Bublik,R,196,KAZ,27.8,207352,7,,Bu Yunchaokete,R,185,CHN,23.2,6-3 6-3,3,F,73,6,2,47,26,20,11,9,0,2,6,1,66,35,23,11,9,4,9,76,820,73,857
2025-2863,Turin CH,Clay,28,C,20250513,384,122330,8,,Alexander Bublik,R,196,KAZ,27.8,127157,6,,Daniel Altmaier,R,188,GER,26.6,6-2 6-4,3,SF,66,7,5,59,31,29,13,9,1,1,8,0,53,29,22,11,9,4,7,76,820,71,872
2025-2863,Turin CH,Clay,28,C,20250513,383,207352,7,,Bu Yunchaokete,R,185,CHN,23.2,200116,5,,Camilo Ugo Carabelli,R,185,ARG,25.8,6-3 6-2,3,SF,92,7,0,74,42,33,15,9,4,4,3,2,52,30,18,10,8,4,7,73,857,60,944
2025-2863,Turin CH,Clay,28,C,20250513,382,127157,6,,Daniel Altmaier,R,188,GER,26.6,207925,1,WC,Flavio Cobolli,R,183,ITA,22.9,6-3 7-5,3,QF,122,6,2,71,36,24,21,11,5,7,5,3,105,56,32,22,10,18,22,71,872,34,1520
2025-2863,Turin CH,Clay,28,C,20250513,381,122330,8,,Alexander Bublik,R,196,KAZ,27.8,144869,3,,Tomas Martin Etcheverry,R,196,ARG,25.7,6-2 3-6 7-5,3,QF,122,11,6,90,54,39,17,15,4,7,9,1,86,57,38,14,14,4,8,76,820,51,1015
2025-2863,Turin CH,Clay,28,C,20250513,380,200116,5,,Camilo Ugo Carabelli,R,185,ARG,25.8,202358,,,Chun Hsin Tseng,R,175,TPE,23.7,1-6 7-6(2) 6-1,3,QF,178,1,2,84,50,34,18,12,7,10,4,4,125,70,43,27,14,11,15,60,944,102,593
2025-2863,Turin CH,Clay,28,C,20250513,379,207352,7,,Bu Yunchaokete,R,185,CHN,23.2,208859,,,Francesco Passaro,R,180,ITA,24.3,5-5 RET,3,QF,48,2,1,31,16,13,6,5,0,1,1,0,41,35,23,1,5,4,5,73,857,101,593
2025-2863,Turin CH,Clay,28,C,20250513,378,207925,1,WC,Flavio Cobolli,R,183,ITA,22.9,105911,,Alt,Andrea Collarini,L,183,ARG,33.2,7-6(4) 7-6(7),3,R16,126,10,3,82,53,43,14,12,2,3,3,4,100,70,45,15,12,3,4,34,1520,207,272
2025-2863,Turin CH,Clay,28,C,20250513,377,127157,6,,Daniel Altmaier,R,188,GER,26.6,207678,,,Juan Manuel Cerundolo,L,183,ARG,23.4,6-3 6-2,3,R16,77,6,2,56,35,30,10,9,2,2,2,4,52,25,16,14,8,4,7,71,872,115,520
2025-2863,Turin CH,Clay,28,C,20250513,376,144869,3,,Tomas Martin Etcheverry,R,196,ARG,25.7,126964,,Q,Vitaliy Sachko,R,188,UKR,27.8,7-6(2) 7-6(8),3,R16,143,11,2,86,59,47,13,12,3,4,2,1,83,59,40,15,12,1,2,51,1015,254,220
2025-2863,Turin CH,Clay,28,C,20250513,375,122330,8,,Alexander Bublik,R,196,KAZ,27.8,206467,,Alt,Federico Arnaboldi,R,185,ITA,24.8,0-6 6-3 6-3,3,R16,95,9,3,62,37,30,13,12,2,5,3,4,85,46,29,20,12,8,11,76,820,194,285
2025-2863,Turin CH,Clay,28,C,20250513,374,200116,5,,Camilo Ugo Carabelli,R,185,ARG,25.8,208134,,,Luca Nardi,R,185,ITA,21.7,6-2 6-4,3,R16,89,3,1,57,40,27,10,9,4,5,1,6,60,31,21,11,9,4,8,60,944,95,632
2025-2863,Turin CH,Clay,28,C,20250513,373,202358,,,Chun Hsin Tseng,R,175,TPE,23.7,202199,,LL,Carlos Sanchez Jover,L,173,ESP,24.7,6-2 6-4,3,R16,93,2,0,64,35,25,19,9,8,8,1,3,68,44,29,9,9,10,13,102,593,266,209
2025-2863,Turin CH,Clay,28,C,20250513,372,207352,7,,Bu Yunchaokete,R,185,CHN,23.2,104926,,,Fabio Fognini,R,178,ITA,37.9,7-5 6-2,3,R16,86,10,1,58,33,29,14,10,0,0,0,4,71,41,26,15,10,11,14,73,857,107,566
2025-2863,Turin CH,Clay,28,C,20250513,371,208859,,,Francesco Passaro,R,180,ITA,24.3,209260,2,,Luciano Darderi,R,183,ITA,23.2,7-6(3) 6-4,3,R16,116,3,4,73,43,36,15,11,3,4,4,3,91,63,42,12,11,12,14,101,593,46,1204
2025-2863,Turin CH,Clay,28,C,20250513,370,105911,,Alt,Andrea Collarini,L,183,ARG,33.2,144817,,Alt,Marc Andrea Huesler,L,196,SUI,28.8,6-4 6-3,3,R32,94,0,0,62,46,31,7,9,4,6,2,1,73,46,26,11,10,9,14,207,272,156,369
2025-2863,Turin CH,Clay,28,C,20250513,369,207678,,,Juan Manuel Cerundolo,L,183,ARG,23.4,210748,,WC,Federico Cina,R,183,ITA,18.0,7-6(3) 6-4,3,R32,115,2,2,74,38,27,17,11,3,6,0,2,82,50,28,17,11,8,12,115,520,323,160
2025-2863,Turin CH,Clay,28,C,20250513,368,127157,6,,Daniel Altmaier,R,188,GER,26.6,126504,,Q,Andrea Pellegrino,R,185,ITA,28.1,6-3 6-4,3,R32,71,7,0,45,29,24,13,10,0,1,1,4,60,40,28,7,9,8,11,71,872,167,337
2025-2863,Turin CH,Clay,28,C,20250513,367,126964,,Q,Vitaliy Sachko,R,188,UKR,27.8,208118,,,Eliot Spizzirri,R,183,USA,23.3,6-2 6-3,3,R32,74,4,2,55,41,29,4,8,6,8,0,1,51,36,16,7,9,3,9,254,220,121,492
2025-2863,Turin CH,Clay,28,C,20250513,366,206467,,Alt,Federico Arnaboldi,R,185,ITA,24.8,210319,,,Ethan Quinn,R,191,USA,21.1,2-6 6-2 7-5,3,R32,135,2,4,102,59,38,23,14,8,11,7,2,85,58,39,11,14,6,10,194,285,114,538
2025-2863,Turin CH,Clay,28,C,20250513,365,122330,8,,Alexander Bublik,R,196,KAZ,27.8,209263,,Alt,Matteo Gigante,L,180,ITA,23.3,6-3 6-1,3,R32,60,5,2,48,34,29,6,8,1,1,1,4,50,31,18,7,8,1,5,76,820,164,341
2025-2863,Turin CH,Clay,28,C,20250513,364,200116,5,,Camilo Ugo Carabelli,R,185,ARG,25.8,202261,,Alt,Otto Virtanen,R,193,FIN,23.8,6-3 6-2,3,R32,70,2,0,44,37,30,4,8,1,1,5,4,78,54,31,9,9,9,13,60,944,130,455
2025-2863,Turin CH,Clay,28,C,20250513,363,208134,,,Luca Nardi,R,185,ITA,21.7,208363,,,Mariano Navone,R,178,ARG,24.1,6-1 5-7 7-6(2),3,R32,171,1,1,107,67,43,18,15,10,16,3,3,119,87,49,11,16,7,15,95,632,99,600
2025-2863,Turin CH,Clay,28,C,20250513,362,202358,,,Chun Hsin Tseng,R,175,TPE,23.7,213635,,WC,Jacopo Vasami,L,,ITA,17.4,6-3 6-2,3,R32,73,4,0,47,31,23,14,9,2,2,4,5,60,38,25,8,8,8,11,102,593,855,23
2025-2863,Turin CH,Clay,28,C,20250513,361,207352,7,,Bu Yunchaokete,R,185,CHN,23.2,200216,,Q,Giovanni Fonio,R,183,ITA,26.9,7-6(5) 6-4,3,R32,86,7,1,66,45,38,13,11,2,2,6,1,63,46,37,9,11,4,5,73,857,331,155
2025-2863,Turin CH,Clay,28,C,20250513,360,104926,,,Fabio Fognini,R,178,ITA,37.9,144716,,Q,Oleg Prihodko,R,180,UKR,27.5,7-5 6-4,3,R32,97,3,4,66,31,24,20,11,2,4,5,1,83,39,26,19,11,6,10,107,566,332,154
2025-2863,Turin CH,Clay,28,C,20250513,359,208859,,,Francesco Passaro,R,180,ITA,24.3,144870,,Alt,Federico Agustin Gomez,R,191,ARG,28.4,7-6(6) 6-7(6) 6-3,3,R32,155,5,5,105,61,46,25,17,3,5,8,7,116,73,50,22,16,4,7,101,593,140,413
2025-2863,Turin CH,Clay,28,C,20250513,358,126504,1,,Andrea Pellegrino,R,185,ITA,28.1,109303,,Alt,Stefano Napolitano,R,196,ITA,30.0,6-4 7-6(7),3,Q2,120,3,1,70,47,38,14,11,7,7,2,0,88,59,41,14,11,6,7,167,337,440,102
2025-2863,Turin CH,Clay,28,C,20250513,357,126964,2,,Vitaliy Sachko,R,188,UKR,27.8,134840,,Alt,Raul Brancaccio,R,185,ITA,28.0,6-3 4-6 6-2,3,Q2,111,7,2,84,59,42,12,14,5,8,1,2,70,44,27,14,13,2,7,254,220,390,122
2025-2863,Turin CH,Clay,28,C,20250513,356,200216,6,,Giovanni Fonio,R,183,ITA,26.9,202199,3,,Carlos Sanchez Jover,L,173,ESP,24.7,6-4 6-4,3,Q2,83,4,2,62,36,27,16,10,3,3,1,3,68,51,35,7,10,4,6,331,155,266,209
2025-2863,Turin CH,Clay,28,C,20250513,355,144716,7,,Oleg Prihodko,R,180,UKR,27.5,212077,,WC,Lorenzo Carboni,R,168,ITA,19.1,7-6(3) 6-1,3,Q2,92,4,0,56,31,25,15,9,0,1,1,2,69,40,25,12,10,5,9,332,154,615,54
2025-2863,Turin CH,Clay,28,C,20250513,354,126504,1,,Andrea Pellegrino,R,185,ITA,28.1,208294,,WC,Federico Campana,R,175,ITA,27.0,6-3 6-2,3,Q1,71,4,3,42,29,23,8,9,1,3,0,3,61,45,19,8,8,5,10,167,337,1236,7
2025-2863,Turin CH,Clay,28,C,20250513,353,109303,,Alt,Stefano Napolitano,R,196,ITA,30.0,105430,5,,Radu Albot,R,175,MDA,35.4,7-5 7-6(7),3,Q1,147,4,2,99,60,45,17,12,12,13,6,2,91,59,36,16,12,2,4,440,102,277,194
2025-2863,Turin CH,Clay,28,C,20250513,352,126964,2,,Vitaliy Sachko,R,188,UKR,27.8,207186,,Alt,Arthur Weber,L,185,FRA,32.9,4-6 6-0 7-5,3,Q1,156,2,3,84,59,45,10,14,3,5,1,0,113,86,49,11,14,11,16,254,220,561,64
2025-2863,Turin CH,Clay,28,C,20250513,351,134840,,Alt,Raul Brancaccio,R,185,ITA,28.0,106065,8,,Marco Cecchinato,R,185,ITA,32.5,6-1 6-1,3,Q1,49,5,0,41,28,18,9,7,1,2,0,7,40,21,11,1,7,2,8,390,122,365,136
2025-2863,Turin CH,Clay,28,C,20250513,350,202199,3,,Carlos Sanchez Jover,L,173,ESP,24.7,210205,,WC,Edoardo Zanada,U,,ITA,24.4,7-6(2) 7-6(2),3,Q1,132,1,6,94,65,38,16,12,8,13,2,4,96,57,33,19,12,4,9,266,209,1518,3
2025-2863,Turin CH,Clay,28,C,20250513,349,200216,6,,Giovanni Fonio,R,183,ITA,26.9,132831,,Alt,Giovanni Oradini,L,188,ITA,27.6,6-4 6-4,3,Q1,82,1,3,58,29,19,20,10,1,2,5,1,49,33,24,8,10,1,4,331,155,565,64
2025-2863,Turin CH,Clay,28,C,20250513,348,212077,,WC,Lorenzo Carboni,R,168,ITA,19.1,200452,4,Alt,Patrick Zahraj,R,188,GER,25.8,5-7 6-1 6-4,3,Q1,140,4,2,83,48,37,27,15,4,5,8,1,100,68,48,13,14,13,16,615,54,274,196
2025-2863,Turin CH,Clay,28,C,20250513,347,144716,7,,Oleg Prihodko,R,180,UKR,27.5,126149,,Alt,Gianluca Mager,R,188,ITA,30.4,7-6(3) 6-2,3,Q1,85,4,2,60,38,30,13,10,4,5,4,0,77,41,21,21,10,12,15,332,154,451,99
2025-2869,Skopje CH,Clay,32,C,20250519,385,126652,3,,Jay Clarke,R,183,GBR,26.8,123983,,Q,Nerman Fatic,R,191,BIH,30.5,6-2 6-3,3,F,84,0,0,57,39,26,11,9,0,1,0,2,44,30,18,4,8,0,4,250,224,339,150
2025-2869,Skopje CH,Clay,32,C,20250519,384,126652,3,,Jay Clarke,R,183,GBR,26.8,106198,1,,Hugo Dellien,R,180,BOL,31.9,7-6(4) 6-3,3,SF,116,2,3,71,43,28,16,11,2,5,2,3,76,52,28,13,10,5,9,250,224,96,641
2025-2869,Skopje CH,Clay,32,C,20250519,383,123983,,Q,Nerman Fatic,R,191,BIH,30.5,209890,8,,Mili Poljicak,R,185,CRO,20.8,6-4 5-7 6-4,3,SF,179,1,3,88,59,41,15,16,0,4,2,0,112,63,44,19,16,10,15,339,150,274,198
2025-2869,Skopje CH,Clay,32,C,20250519,382,106198,1,,Hugo Dellien,R,180,BOL,31.9,207415,,LL,Daniel Michalski,R,180,POL,25.3,6-2 6-1,3,QF,74,3,2,54,35,27,9,8,5,5,0,2,51,28,14,9,7,7,11,96,641,324,160
2025-2869,Skopje CH,Clay,32,C,20250519,381,126652,3,,Jay Clarke,R,183,GBR,26.8,212082,,NG,Joel Schwaerzler,L,188,AUT,19.3,6-3 6-1,3,QF,97,2,0,58,42,30,7,8,4,5,1,4,58,32,17,9,8,4,9,250,224,349,147
2025-2869,Skopje CH,Clay,32,C,20250519,380,209890,8,,Mili Poljicak,R,185,CRO,20.8,126107,,,Michael Geerts,R,178,BEL,30.3,7-6(3) 6-1,3,QF,97,6,2,52,32,25,9,9,0,2,1,3,70,35,18,16,10,0,5,274,198,275,195
2025-2869,Skopje CH,Clay,32,C,20250519,379,123983,,Q,Nerman Fatic,R,191,BIH,30.5,122352,,,Christoph Negritu,R,193,GER,31.1,3-6 7-6(6) 6-2,3,QF,142,2,0,88,68,40,14,14,3,7,6,3,101,56,35,19,15,9,14,339,150,297,176
2025-2869,Skopje CH,Clay,32,C,20250519,378,106198,1,,Hugo Dellien,R,180,BOL,31.9,209983,,Alt,Mika Brunold,R,191,SUI,20.6,6-1 4-6 6-4,3,R16,128,3,0,98,64,41,20,14,4,7,3,6,75,44,30,13,13,5,10,96,641,328,157
2025-2869,Skopje CH,Clay,32,C,20250519,377,207415,,LL,Daniel Michalski,R,180,POL,25.3,144656,,,Corentin Denolly,L,188,FRA,27.9,6-1 6-2,3,R16,76,2,0,43,28,20,11,7,1,1,3,0,52,37,17,7,8,4,9,324,160,302,174
2025-2869,Skopje CH,Clay,32,C,20250519,376,126652,3,,Jay Clarke,R,183,GBR,26.8,106398,,,Pedro Cachin,R,185,ARG,30.1,6-4 6-4,3,R16,108,2,2,73,52,29,13,10,12,15,3,1,77,47,21,17,10,10,15,250,224,368,133
2025-2869,Skopje CH,Clay,32,C,20250519,375,212082,,NG,Joel Schwaerzler,L,188,AUT,19.3,129911,6,,Marat Sharipov,R,188,RUS,22.6,6-2 6-4,3,R16,83,3,2,56,40,28,10,9,1,2,4,2,61,35,22,10,9,6,10,349,147,245,226
2025-2869,Skopje CH,Clay,32,C,20250519,374,209890,8,,Mili Poljicak,R,185,CRO,20.8,144821,,,Genaro Alberto Olivieri,R,175,ARG,26.7,7-5 6-3,3,R16,88,1,1,59,40,33,10,11,0,1,0,0,58,46,30,6,10,2,5,274,198,290,183
2025-2869,Skopje CH,Clay,32,C,20250519,373,126107,,,Michael Geerts,R,178,BEL,30.3,106177,4,,Oriol Roca Batalla,R,175,ESP,32.0,0-6 6-4 7-6(5),3,R16,163,1,3,100,61,42,15,14,11,15,5,3,97,65,44,16,14,8,10,275,195,330,155
2025-2869,Skopje CH,Clay,32,C,20250519,372,123983,,Q,Nerman Fatic,R,191,BIH,30.5,126340,5,,Viktor Durasovic,R,185,NOR,28.1,6-3 6-4,3,R16,84,4,2,54,41,30,7,9,2,3,2,3,58,26,16,15,10,3,7,339,150,249,224
2025-2869,Skopje CH,Clay,32,C,20250519,371,122352,,,Christoph Negritu,R,193,GER,31.1,106162,,Q,Franco Agamenone,R,191,ITA,32.0,6-4 4-6 6-1,3,R16,150,3,0,86,51,45,14,14,8,10,1,3,100,58,35,22,13,7,11,297,176,485,84
2025-2869,Skopje CH,Clay,32,C,20250519,370,106198,1,,Hugo Dellien,R,180,BOL,31.9,209182,,Q,Toby Alex Kodat,R,178,USA,22.3,6-4 6-3,3,R32,73,1,1,52,38,26,9,10,0,2,4,1,58,42,24,5,9,6,10,96,641,387,124
2025-2869,Skopje CH,Clay,32,C,20250519,369,209983,,Alt,Mika Brunold,R,191,SUI,20.6,210053,,,Luka Mikrut,R,188,CRO,21.0,6-3 6-4,3,R32,94,0,7,63,37,27,13,10,1,2,0,2,70,40,24,13,9,7,10,328,157,280,189
2025-2869,Skopje CH,Clay,32,C,20250519,368,144656,,,Corentin Denolly,L,188,FRA,27.9,149282,,,Nicolai Budkov Kjaer,R,188,NOR,18.7,7-6(2) 6-1,3,R32,144,0,4,74,50,32,11,9,10,13,3,4,89,58,30,11,10,7,13,302,174,291,182
2025-2869,Skopje CH,Clay,32,C,20250519,367,207415,,LL,Daniel Michalski,R,180,POL,25.3,208069,7,,Max Houkes,L,188,NED,24.8,7-6(4) 4-6 7-6(8),3,R32,234,2,2,115,70,41,21,17,6,13,1,3,120,71,42,23,17,4,10,324,160,253,222
2025-2869,Skopje CH,Clay,32,C,20250519,366,126652,3,,Jay Clarke,R,183,GBR,26.8,125847,,Alt,Jelle Sels,R,188,NED,29.7,6-3 6-2,3,R32,87,2,1,59,39,24,12,9,6,8,0,2,47,26,15,5,8,2,7,250,224,329,156
2025-2869,Skopje CH,Clay,32,C,20250519,365,106398,,,Pedro Cachin,R,185,ARG,30.1,211768,,Q,Manas Dhamne,R,188,IND,17.3,6-2 6-1,3,R32,56,1,0,54,27,20,17,8,7,8,0,1,33,17,7,4,7,0,5,368,133,756,32
2025-2869,Skopje CH,Clay,32,C,20250519,364,212082,,NG,Joel Schwaerzler,L,188,AUT,19.3,208293,,,Gonzalo Bueno,R,173,PER,21.1,6-4 6-3,3,R32,102,2,2,64,40,26,13,10,4,6,0,4,60,34,18,12,9,2,6,349,147,326,160
2025-2869,Skopje CH,Clay,32,C,20250519,363,129911,6,,Marat Sharipov,R,188,RUS,22.6,210200,,WC,Yanaki Milev,R,180,BUL,21.0,7-5 6-3,3,R32,91,5,3,72,39,31,15,11,2,3,2,2,64,44,26,10,10,2,5,245,226,633,51
2025-2869,Skopje CH,Clay,32,C,20250519,362,209890,8,,Mili Poljicak,R,185,CRO,20.8,209928,,WC,Kalin Ivanovski,R,196,MKD,21.0,6-4 6-7(5) 6-4,3,R32,175,5,4,113,56,36,33,16,10,12,4,5,102,57,42,21,16,6,10,274,198,982,15
2025-2869,Skopje CH,Clay,32,C,20250519,361,144821,,,Genaro Alberto Olivieri,R,175,ARG,26.7,208421,,Q,Lilian Marmousez,R,180,FRA,23.3,6-4 3-6 6-1,3,R32,154,5,1,86,55,38,15,13,6,9,0,4,95,50,24,25,13,6,11,290,183,427,106
2025-2869,Skopje CH,Clay,32,C,20250519,360,126107,,,Michael Geerts,R,178,BEL,30.3,211617,,JR,Maxim Mrva,U,,CZE,17.7,6-2 6-1,3,R32,64,0,3,52,31,20,13,8,2,3,2,2,46,28,16,3,7,6,11,275,195,582,59
2025-2869,Skopje CH,Clay,32,C,20250519,359,106177,4,,Oriol Roca Batalla,R,175,ESP,32.0,207484,,Q,Neil Oberleitner,R,193,AUT,25.7,6-7(2) 6-3 6-4,3,R32,169,4,6,121,73,51,28,16,8,9,2,5,103,66,47,19,15,9,12,330,155,384,125
2025-2869,Skopje CH,Clay,32,C,20250519,358,126340,5,,Viktor Durasovic,R,185,NOR,28.1,105882,,,Stefano Travaglia,R,185,ITA,33.3,4-6 6-4 7-6(5),3,R32,147,4,3,95,45,30,28,16,2,6,4,3,112,68,46,24,16,7,11,249,224,298,176
2025-2869,Skopje CH,Clay,32,C,20250519,357,123983,,Q,Nerman Fatic,R,191,BIH,30.5,200374,,Alt,Nicolas Alvarez Varona,R,188,ESP,24.0,6-3 2-6 6-4,3,R32,172,3,1,92,68,41,13,14,4,8,2,5,96,57,38,16,13,9,13,339,150,304,173
2025-2869,Skopje CH,Clay,32,C,20250519,356,106162,,Q,Franco Agamenone,R,191,ITA,32.0,209406,,,Abedallah Shelbayh,L,180,JOR,21.5,6-4 7-5,3,R32,123,1,2,71,43,30,13,11,4,7,1,7,82,47,31,11,11,8,13,485,84,277,193
2025-2869,Skopje CH,Clay,32,C,20250519,355,122352,,,Christoph Negritu,R,193,GER,31.1,212063,,LL,Matej Dodig,R,188,CRO,19.8,6-1 4-6 6-4,3,R32,111,9,3,82,34,27,28,14,3,5,2,6,73,38,26,19,13,1,5,297,176,352,146
2025-2869,Skopje CH,Clay,32,C,20250519,354,208421,9,,Lilian Marmousez,R,180,FRA,23.3,207415,1,,Daniel Michalski,R,180,POL,25.3,6-3 6-4,3,Q2,95,1,3,60,34,21,17,9,4,5,2,2,54,28,18,11,10,2,6,427,106,324,160
2025-2869,Skopje CH,Clay,32,C,20250519,353,211768,,Alt,Manas Dhamne,R,188,IND,17.3,209322,,,Martin Krumich,R,188,CZE,22.3,6-3 7-5,3,Q2,95,1,3,56,38,27,7,10,4,7,1,7,61,30,17,12,11,5,11,756,32,488,83
2025-2869,Skopje CH,Clay,32,C,20250519,352,207484,8,,Neil Oberleitner,R,193,AUT,25.7,208343,,,Andrew Paulson,R,191,CZE,23.5,6-4 6-3,3,Q2,83,6,5,67,36,27,13,10,1,3,2,2,51,33,18,7,9,2,6,384,125,492,80
2025-2869,Skopje CH,Clay,32,C,20250519,351,106162,,,Franco Agamenone,R,191,ITA,32.0,212063,4,,Matej Dodig,R,188,CRO,19.8,7-6(5) 2-6 6-0,3,Q2,147,2,1,92,71,50,5,13,6,10,2,6,95,52,34,17,13,4,9,485,84,352,146
2025-2869,Skopje CH,Clay,32,C,20250519,350,123983,5,,Nerman Fatic,R,191,BIH,30.5,210498,7,,Gerard Campana Lee,R,183,KOR,20.6,6-4 5-7 6-2,3,Q2,190,3,4,106,57,41,19,15,9,14,0,3,117,74,38,20,15,12,19,339,150,389,123
2025-2869,Skopje CH,Clay,32,C,20250519,349,209182,6,,Toby Alex Kodat,R,178,USA,22.3,202398,11,,Michael Vrbensky,R,180,CZE,25.3,7-6(5) 6-1,3,Q2,93,3,2,61,35,30,15,10,1,1,2,4,57,32,21,15,9,3,5,387,124,424,107
2025-2869,Skopje CH,Clay,32,C,20250519,348,207415,1,,Daniel Michalski,R,180,POL,25.3,208276,,WC,Obrad Markovski,U,,MKD,24.5,6-3 0-6 6-1,3,Q1,140,3,6,77,47,32,13,11,5,9,1,8,84,52,29,13,11,7,12,324,160,,
2025-2869,Skopje CH,Clay,32,C,20250519,347,208421,9,,Lilian Marmousez,R,180,FRA,23.3,131951,,Alt,Daniel Cukierman,R,,ISR,29.8,6-2 7-5,3,Q1,99,3,3,69,35,25,20,10,5,6,1,10,66,32,19,17,10,4,8,427,106,791,28
2025-2869,Skopje CH,Clay,32,C,20250519,346,211768,,Alt,Manas Dhamne,R,188,IND,17.3,105413,2,,Andrej Martin,R,183,SVK,35.6,7-6(6) 6-0,3,Q1,158,1,4,98,64,41,18,9,12,13,6,9,74,37,24,17,9,6,10,756,32,314,168
2025-2869,Skopje CH,Clay,32,C,20250519,345,209322,,,Martin Krumich,R,188,CZE,22.3,202354,10,,Matthew Dellavedova,R,191,AUS,24.9,6-4 6-2,3,Q1,83,2,3,51,29,26,12,9,2,2,0,3,60,43,27,8,9,3,6,488,83,392,121
2025-2869,Skopje CH,Clay,32,C,20250519,344,208343,,,Andrew Paulson,R,191,CZE,23.5,144716,3,,Oleg Prihodko,R,180,UKR,27.6,6-4 6-2,3,Q1,89,2,2,50,23,20,17,9,2,2,7,4,65,33,24,14,9,10,13,492,80,325,160
2025-2869,Skopje CH,Clay,32,C,20250519,343,207484,8,,Neil Oberleitner,R,193,AUT,25.7,210078,,WC,Berk Bugarikj ,U,,MKD,21.8,3-6 6-3 6-4,3,Q1,121,1,3,76,38,31,18,14,1,4,6,6,85,52,37,15,14,5,9,384,125,,
2025-2869,Skopje CH,Clay,32,C,20250519,342,212063,4,,Matej Dodig,R,188,CRO,19.8,210119,,,Andrej Nedic,R,185,BIH,20.5,7-6(4) 6-4,3,Q1,100,3,1,63,39,34,15,11,0,0,2,2,67,36,31,15,11,3,4,352,146,477,88
2025-2869,Skopje CH,Clay,32,C,20250519,341,106162,,,Franco Agamenone,R,191,ITA,32.0,202342,12,Alt,Ryan Seggerman,R,193,USA,25.7,6-4 6-7(3) 7-6(3),3,Q1,166,4,4,113,74,52,25,17,3,4,4,6,122,83,57,20,17,4,6,485,84,409,112
2025-2869,Skopje CH,Clay,32,C,20250519,340,123983,5,,Nerman Fatic,R,191,BIH,30.5,212200,,WC,Amar Huseinovic,U,,MKD,,6-2 6-3,3,Q1,51,7,4,40,19,15,15,8,0,1,2,8,53,22,13,12,9,3,8,339,150,,
2025-2869,Skopje CH,Clay,32,C,20250519,339,210498,7,,Gerard Campana Lee,R,183,KOR,20.6,106041,,WC,Stefan Micov,R,,MKD,32.7,6-4 6-4,3,Q1,96,2,8,66,35,24,17,10,5,8,0,4,64,23,16,16,10,4,9,389,123,,
2025-2869,Skopje CH,Clay,32,C,20250519,338,209182,6,,Toby Alex Kodat,R,178,USA,22.3,105806,,,Mirza Basic,R,188,BIH,33.8,6-7(5) 2-2 RET,3,Q1,91,4,3,62,42,26,10,8,1,3,6,2,62,44,30,9,8,1,3,387,124,500,78
2025-2869,Skopje CH,Clay,32,C,20250519,337,202398,11,,Michael Vrbensky,R,180,CZE,25.3,105649,,PR,Cedrik Marcel Stebe,L,183,GER,34.6,7-6(3) 7-5,3,Q1,109,2,9,73,29,23,17,12,6,12,1,6,74,41,21,12,12,6,13,424,107,1251,6
2025-2925,Tbilisi CH,Hard,32,C,20250519,385,208182,4,,Saba Purtseladze,R,191,GEO,23.7,210748,8,,Federico Cina,R,183,ITA,18.1,7-6(5) 6-4,3,F,93,7,3,69,43,35,14,11,3,3,7,4,72,39,32,13,11,3,4,286,185,323,160
2025-2925,Tbilisi CH,Hard,32,C,20250519,384,210748,8,,Federico Cina,R,183,ITA,18.1,200277,,,Charles Broom,R,178,GBR,27.0,6-2 6-7(5) 7-6(5),3,SF,136,10,1,104,69,51,17,16,0,2,12,3,109,75,54,16,16,7,11,323,160,320,161
